playerId,level,assists_normal,dBNOs_normal,damageDealt_normal,kills_normal,revives_normal,wins_normal,roundsPlayed_normal,assists_ranked,dBNOs_ranked,damageDealt_ranked,kills_ranked,revives_ranked,wins_ranked,roundsPlayed_ranked
account.ab0ad7a6d2da4447987a790c8c2dccb4,861,0.43342036553524804,1.2088772845953002,196.06873655352481,1.279373368146214,0.3237597911227154,0.033942558746736295,383,0.36363636363636365,0.9292929292929293,180.2947575757576,0.8585858585858586,0.0,0.06060606060606061,198
account.b11cd34f6af847b6bdd34e4e56699820,190,0.32398753894080995,0.956386292834891,151.12494641744547,0.9657320872274143,0.37383177570093457,0.021806853582554516,321,0.2571428571428571,0.6,109.43532285714286,0.45714285714285713,0.0,0.05714285714285714,35
account.56d873d65216448488ec1ae8d5b436f2,185,0.2003577817531306,0.6905187835420393,128.78752025044724,0.964221824686941,0.23255813953488372,0.012522361359570662,559,0.0,0.0,0.0,0.0,0.0,0.0,0
account.d8c319933ad84c55a62c057124fdea3a,634,0.3143459915611814,1.1940928270042195,216.822944092827,1.3016877637130801,0.36075949367088606,0.029535864978902954,474,0.4444444444444444,1.1111111111111112,209.14185925925926,1.0,0.0,0.07407407407407407,27
account.d0ffb80e59684d4ca7a6c7ab56774bf3,133,0.29838709677419356,0.9032258064516129,155.9993427419355,0.967741935483871,0.24193548387096775,0.04838709677419355,124,0.0,0.0,0.0,0.0,0.0,0.0,0
account.43d8265e3fa246b4996d6251ce546d30,128,0.18518518518518517,0.25925925925925924,65.27255814814815,0.2222222222222222,0.3333333333333333,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0
account.2ca9d05561234326a93aa73acc3aec4c,532,0.3058823529411765,0.8823529411764706,187.66168470588235,1.0941176470588236,0.3176470588235294,0.023529411764705882,85,0.2111801242236025,0.5341614906832298,113.47636894409938,0.39751552795031053,0.0,0.055900621118012424,161
account.3e26052712d64472a730518d89035ae4,77,0.37799043062200954,1.1531100478468899,200.58825550239234,1.3492822966507176,0.18181818181818182,0.0430622009569378,209,0.0,0.0,0.0,0.0,0.0,0.0,0
account.25f467d393b849fa9cec5fe0a5841aee,206,0.45652173913043476,1.0724637681159421,211.29843985507247,1.2173913043478262,0.34057971014492755,0.050724637681159424,138,0.0,0.0,0.0,0.0,0.0,0.0,0
account.5ced1e146c634e46a962772ec58d93fb,414,0.42080378250591016,1.408983451536643,245.529811820331,1.3853427895981087,0.30969267139479906,0.03309692671394799,423,0.42391304347826086,0.8260869565217391,185.90959782608698,0.8369565217391305,0.0,0.07608695652173914,92
account.687adb4e75a943899a1db9b3523d3c66,124,0.4139194139194139,1.315018315018315,198.66628124542123,1.3278388278388278,0.3241758241758242,0.040293040293040296,546,0.0,0.0,0.0,0.0,0.0,0.0,0
account.0ea4bcda46b9492f9118eb3b75cc425f,54,0.18518518518518517,0.2222222222222222,44.55513222222222,0.25925925925925924,0.25925925925925924,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0
account.0f96cae038bc48419d8e52dd5102e9e6,1220,0.26571668063704945,0.9991617770326907,212.48902221290865,1.2472757753562447,0.2774518021793797,0.01592623637887678,1193,0.3917525773195876,0.865979381443299,187.23896082474226,0.9072164948453608,0.0,0.05154639175257732,97
account.9bd7d7a697af41769eace6d201ba82f4,68,0.6,0.7857142857142857,136.9650342857143,0.9,0.35714285714285715,0.11428571428571428,70,0.0,0.0,0.0,0.0,0.0,0.0,0
account.d7c059255cfd46d5a0f466f3ab1c4756,566,0.4019607843137255,0.9133986928104575,153.96286254084967,0.8774509803921569,0.5285947712418301,0.08455882352941177,2448,0.0,0.0,0.0,0.0,0.0,0.0,0
account.830c0f15b2ee449d95e0e0986db77e00,230,0.3793103448275862,1.7241379310344827,265.96219137931035,1.6206896551724137,0.41379310344827586,0.017241379310344827,58,0.0,0.0,0.0,0.0,0.0,0.0,0
account.0dbbd1fb4043431fbedb8ba450f76937,200,0.09090909090909091,0.6363636363636364,83.12886272727272,0.45454545454545453,0.36363636363636365,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0
account.4bbe06b2ba964190baa22df9a93cff35,106,0.21777777777777776,0.5511111111111111,100.00765577777779,0.6222222222222222,0.4444444444444444,0.04,225,0.0,0.0,0.0,0.0,0.0,0.0,0
account.5ff9be1ba0d041b1a1ef89b3f733a99f,828,0.48158640226628896,1.5042492917847026,284.33541359773375,1.8781869688385269,0.24645892351274787,0.07932011331444759,353,0.2,0.95,164.57544000000001,0.7,0.0,0.05,20
account.74fc583465b94382a979bacb13339902,736,0.4107142857142857,1.6294642857142858,256.8687544642857,1.4375,0.3638392857142857,0.044642857142857144,448,0.2755905511811024,0.6850393700787402,146.8145433070866,0.5748031496062992,0.0,0.047244094488188976,127
account.75463a1f84d54aac88505a86d33509b9,124,0.4150537634408602,0.956989247311828,163.95419225806447,1.060215053763441,0.3247311827956989,0.060215053763440864,465,0.0,0.0,0.0,0.0,0.0,0.0,0
account.50f468c65b0c40c1a0b1e3130ec5cf91,237,0.35934664246823955,1.2704174228675136,207.9304493284937,1.132486388384755,0.3248638838475499,0.038112522686025406,551,0.0,0.0,0.0,0.0,0.0,0.0,0
account.ac4d0ecc5a744e63b7265a1f409b8e1f,432,0.23295454545454544,1.3224431818181819,244.88344460227273,1.390625,0.23295454545454544,0.009943181818181818,704,0.34285714285714286,0.88,178.02677314285714,0.7714285714285715,0.0,0.05142857142857143,175
account.a554fe43850a43ddbaa0805c7fe86230,902,0.39641434262948205,1.3874501992031874,221.09386668326692,1.2908366533864541,0.351593625498008,0.045816733067729085,1004,0.29901960784313725,0.5686274509803921,139.51146176470587,0.553921568627451,0.0,0.06862745098039216,204
account.883dbd5999f94031b69a76b8f66a7e8f,339,0.3978494623655914,1.010752688172043,160.59080143369175,1.0304659498207884,0.25627240143369173,0.023297491039426525,558,0.2,0.4,104.01972599999999,0.2,0.0,0.0,5
account.2c5a1ec4983145b4ace8764d83fc63ad,102,0.28368794326241137,0.9290780141843972,174.37847021276596,0.9716312056737588,0.22695035460992907,0.0070921985815602835,141,0.0,0.0,0.0,0.0,0.0,0.0,0
account.9898a626d67643359e71b2a7cd4895bb,664,0.2854330708661417,0.9724409448818898,178.69980019685036,0.9980314960629921,0.3169291338582677,0.027559055118110236,508,0.42857142857142855,0.0,59.777561428571424,0.0,0.0,0.0,7
account.b2dfebae85244aed9e873f1c724a36c0,178,0.2977941176470588,0.7904411764705882,131.6525617647059,0.7757352941176471,0.2757352941176471,0.05514705882352941,272,0.22580645161290322,0.41935483870967744,79.11190322580646,0.3064516129032258,0.0,0.08064516129032258,62
account.c7c2aadc11ee4bcb984499cf555714ad,392,0.3711151736745887,1.360146252285192,212.9877659963437,1.3839122486288848,0.3235831809872029,0.05301645338208409,547,0.2962962962962963,0.4074074074074074,122.57941666666667,0.3333333333333333,0.0,0.037037037037037035,27
account.6831763869d441e78534c5841769ad62,138,0.24404761904761904,0.9464285714285714,175.98185083333334,1.1904761904761905,0.27976190476190477,0.005952380952380952,168,0.0,0.0,0.0,0.0,0.0,0.0,0
account.25e035a5c17d4146a8c0c80bd1529529,358,0.3188405797101449,0.855072463768116,143.39777028985506,0.7789855072463768,0.39492753623188404,0.07971014492753623,276,0.3939393939393939,0.9696969696969697,137.20426363636363,0.6666666666666666,0.0,0.09090909090909091,33
account.a924cd29815f4cce98a8029cf2d5d5d2,217,0.4897959183673469,1.4761904761904763,243.127469047619,1.2993197278911566,0.564625850340136,0.05442176870748299,147,0.3181818181818182,1.2545454545454546,211.88592727272726,1.0363636363636364,0.0,0.07272727272727272,110
account.911ef96a0d6f4e62b5a8054ba5cd0757,304,0.3895582329317269,1.0923694779116466,189.6412048192771,1.0160642570281124,0.3132530120481928,0.04417670682730924,249,0.2868217054263566,0.8914728682170543,166.0434592248062,0.8372093023255814,0.0,0.06201550387596899,129
account.5e218c5272b746eaa2f36be6ea5b32d1,241,0.24358974358974358,0.6196581196581197,112.13835142450141,0.7535612535612536,0.15669515669515668,0.011396011396011397,702,0.0,0.0,0.0,0.0,0.0,0.0,0
account.17daad7848f542dfaf1d8a4fc1c3c0d2,187,0.4174757281553398,1.766990291262136,248.17988932038833,1.6310679611650485,0.3592233009708738,0.04854368932038835,103,0.2638888888888889,0.8888888888888888,156.4419208333333,0.7916666666666666,0.0,0.06944444444444445,72
account.846d79fe33fa40708f61a47f376d0b8a,554,0.3615477629987908,1.2914147521160821,195.333700120919,1.3784764207980653,0.4957678355501814,0.030229746070133012,827,0.0,0.0,0.0,0.0,0.0,0.0,0
account.b8fb1b6776664a0894de451acf7720d1,310,0.3769363166953528,0.9845094664371773,178.26735800344235,1.0671256454388984,0.33218588640275387,0.029259896729776247,581,0.0,0.0,0.0,0.0,0.0,0.0,0
account.11b34e080c514c1484e780f18dd357bd,342,0.44220183486238535,1.3706422018348623,251.569292293578,1.453211009174312,0.3486238532110092,0.045871559633027525,545,0.4,1.2769230769230768,218.40603076923077,0.9846153846153847,0.0,0.07692307692307693,65
account.46771c5ffc27498fae4d59397de05fa7,750,0.3978021978021978,1.0637362637362637,174.14991054945057,1.024175824175824,0.4065934065934066,0.04835164835164835,455,0.3,0.54,114.2198884,0.48,0.0,0.08,50
account.79568d49e7064d1989e0346faef93522,147,0.4262295081967213,1.1639344262295082,162.63037213114754,1.0655737704918034,0.21311475409836064,0.08196721311475409,61,0.0,0.0,0.0,0.0,0.0,0.0,0
account.d8b7ee7a629243c0b2aaac2205f92d64,617,0.41228070175438597,1.131578947368421,188.22047675438597,1.1973684210526316,0.3333333333333333,0.043859649122807015,228,0.0,0.0,0.0,0.0,0.0,0.0,0
account.9f950a9728e04c49b3d6a3423d035727,420,0.48419721871049304,1.6245259165613148,262.74585107458915,1.5448798988621997,0.43489254108723135,0.07079646017699115,791,0.0,0.0,0.0,0.0,0.0,0.0,0
account.aca8f69cb11646c599043acd7513f7bd,95,0.2675438596491228,0.7456140350877193,134.7285875,0.7850877192982456,0.2236842105263158,0.06140350877192982,228,0.0,0.0,0.0,0.0,0.0,0.0,0
account.27b93d51c0d249738dd45e6a08962e61,225,0.389010989010989,1.2637362637362637,190.18532973406593,1.2065934065934065,0.35384615384615387,0.041758241758241756,455,0.3673469387755102,0.7857142857142857,156.61003061224488,0.7653061224489796,0.0,0.08163265306122448,98
account.6c09183f5c774093935f6dcfbb9830f2,287,0.42073170731707316,1.396341463414634,198.84427420731706,1.2926829268292683,0.42073170731707316,0.036585365853658534,164,0.0,0.0,0.0,0.0,0.0,0.0,0
account.8ede073bae694077933b1c40c6017634,853,0.30198019801980197,0.9653465346534653,170.75426608910888,1.0643564356435644,0.38613861386138615,0.0297029702970297,202,0.0,0.0,0.0,0.0,0.0,0.0,0
account.e5ac11bb96ef4de9afd10df58779da93,66,0.47058823529411764,0.7941176470588235,105.62283235294117,1.0294117647058822,0.38235294117647056,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0
account.0621a5da9ddc42cb9e57a9fa9b5e99a0,26,0.0,0.0,31.838579999999997,0.0,0.3333333333333333,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0
account.e89e7c86a53740b9b75a262f4cfbc03a,69,0.37628865979381443,0.9381443298969072,165.64046907216493,0.9690721649484536,0.422680412371134,0.05154639175257732,194,0.0,0.0,0.0,0.0,0.0,0.0,0
account.9f25a8a9cfcb4e3894c11bb9e2b5976d,258,0.36923076923076925,0.9807692307692307,174.2992076923077,0.9884615384615385,0.36153846153846153,0.023076923076923078,260,0.0,0.0,0.0,0.0,0.0,0.0,0
account.b57dc6f54fc54c9f8265ac6bb288ac0d,832,0.3275862068965517,0.8472906403940886,156.361702955665,0.7733990147783252,0.23399014778325122,0.04187192118226601,406,0.21739130434782608,0.5978260869565217,109.16678260869567,0.483695652173913,0.0,0.06521739130434782,184
account.9c35037a1a774c7fbcf1e1f24a0c700c,580,0.20603015075376885,0.8040201005025126,133.2146221105528,0.8341708542713567,0.23115577889447236,0.04522613065326633,199,0.0,0.0,0.0,0.0,0.0,0.0,0
account.7501adfa80af40cbb5a56ab880bbd2e2,286,0.2590909090909091,1.146969696969697,198.52357992424243,1.268181818181818,0.2681818181818182,0.00909090909090909,660,0.2830188679245283,1.0188679245283019,178.49945283018866,0.8679245283018868,0.0,0.0,53
account.612ef2da54234a85a7f84588915b4e80,216,0.41237113402061853,1.1185567010309279,185.15427664948456,1.1082474226804124,0.35051546391752575,0.030927835051546393,194,0.18421052631578946,0.5789473684210527,88.62835921052633,0.5131578947368421,0.0,0.06578947368421052,76
account.747e03f4c96048099b116d43a0af455e,83,0.43103448275862066,1.3275862068965518,248.73624999999998,1.5862068965517242,0.27586206896551724,0.0603448275862069,116,0.0,0.0,0.0,0.0,0.0,0.0,0
account.f7be20a1bd1c4697877c4737b008cf7b,113,0.46153846153846156,1.0,174.86973076923078,1.3461538461538463,0.17307692307692307,0.038461538461538464,52,0.09090909090909091,0.11363636363636363,31.25174772727273,0.06818181818181818,0.0,0.022727272727272728,44
account.424b78491fef408791fb64d41e210610,102,0.43902439024390244,0.8689024390243902,146.32267317073172,0.8536585365853658,0.46646341463414637,0.0975609756097561,328,0.0,0.0,0.0,0.0,0.0,0.0,0
account.0064aa62ccec49db8e57cb37174a9b06,101,0.3023255813953488,1.0155038759689923,150.55078914728682,0.7984496124031008,0.26356589147286824,0.031007751937984496,129,0.0,0.0,0.0,0.0,0.0,0.0,0
account.377f53fa30164d88b7a0a288162f174d,628,0.3031161473087819,1.0632672332389046,195.2234192634561,1.1218130311614731,0.3305004721435316,0.027384324834749764,1059,0.0,0.0,0.0,0.0,0.0,0.0,0
account.2c160619d544476cbffab2becb7c8478,292,0.45041322314049587,1.0289256198347108,182.95866942148757,1.1053719008264462,0.3119834710743802,0.07231404958677685,484,0.0,0.0,0.0,0.0,0.0,0.0,0
account.4e507d137abb41dca8d6fcac0ec95a7c,726,0.3509933774834437,1.0037842951750235,175.58842667928099,1.1220435193945129,0.2961210974456008,0.0293282876064333,1057,0.21195652173913043,0.5760869565217391,119.19728369565216,0.4945652173913043,0.0,0.02717391304347826,184
